legacy_url,route,language,type,draft_id,ordered_content,reference_fields
https://www.msm.digital/service/digital-signage/,/services/digital-signage,en,page,drafts.page-msm-service-digital-signage-en,servicesHeroWithBadge [hero] → contentSection [751f7fef8279962f] → intertitleCTA [538bd4e6da8ceedd] → casesGalleryFiltered [cases-222],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-digital-signage-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""131a9483d57f38ab""}]}"
https://www.msm.digital/service/training/,/services/training,en,page,drafts.page-msm-service-training-en,servicesHeroWithBadge [hero] → contentSection [2214aa1ab905732e] → intertitleCTA [452868a029b7033b] → casesGalleryFiltered [cases-234],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-training-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""8a980e4ea34db9a4""}]}"
https://www.msm.digital/service/development/,/services/development,en,page,drafts.page-msm-service-development-en,servicesHeroWithBadge [hero] → contentSection [1dd09f7a87931f53] → intertitleCTA [ffa9b3a424e37141] → casesGalleryFiltered [cases-243],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-development-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""4dd7c2502efe8a3a""}]}"
https://www.msm.digital/service/experiential-marketing/,/services/experiential-marketing,en,page,drafts.page-msm-service-experiential-marketing-en,servicesHeroWithBadge [hero] → contentSection [ad79b926bb74c4cf] → intertitleCTA [054e45542c317da6] → casesGalleryFiltered [cases-252],"{""services"": [{""_type"": ""reference"", ""_ref"": ""d118cc4d-59f7-44a2-9ebd-64fffd1f773f"", ""_key"": ""7fdde00c8e3c6ec7""}]}"
https://www.msm.digital/service/strategy/,/services/strategy,en,page,drafts.page-msm-service-strategy-en,servicesHeroWithBadge [hero] → contentSection [b2cb4070e0b8030f] → intertitleCTA [9f4543ae43b0958c] → casesGalleryFiltered [cases-262],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-strategy-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""bd7651ce5e5e4883""}]}"
https://www.msm.digital/service/content-creation/,/services/content-creation,en,page,drafts.page-msm-service-content-creation-en,servicesHeroWithBadge [hero] → contentSection [ef0f0c7644618ece] → intertitleCTA [501b77df80244241] → casesGalleryFiltered [cases-270],"{""services"": [{""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}]}"
https://www.msm.digital/service/cashback-solutions/,/services/cashback-solutions,en,page,drafts.page-msm-service-cashback-solutions-en,servicesHeroWithBadge [hero] → contentSection [422429072976cc49] → intertitleCTA [b43742205f3846c8] → casesGalleryFiltered [cases-281],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-cashback-solutions-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""e8df6475c2ac48de""}]}"
https://www.msm.digital/service/mixed-reality-in-manufacturing/,/services/mixed-reality-in-manufacturing,en,page,drafts.page-msm-service-mixed-reality-in-manufacturing-en,servicesHeroWithBadge [hero] → contentSection [00328ce57bbc14b3] → resultsMetrics [research-metrics] → contentSection [6f8c50d934a9d886] → intertitleCTA [a0793bf6cf4f626a] → intertitleCTA [94d3b3777d2ebc8b] → contentSection [2cfc8ccbd7c0b176] → casesGalleryFiltered [cases-295],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-mixed-reality-in-manufacturing-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6f490e7737f59a97""}]}"
https://www.msm.digital/service/hashtaglove/,/services/hashtaglove,en,page,drafts.page-msm-service-hashtaglove-en,servicesHeroWithBadge [hero] → contentSection [fbdb5811bba5cb54] → intertitleCTA [62e83678b2f54be4] → contentSection [12bfbcfc63d5442d] → intertitleCTA [cc5d34387fbdeccf] → intertitleCTA [4e44e0bb81bb5394] → intertitleCTA [a447aa4402839b3c],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-hashtaglove-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""e3d2758691d5d814""}]}"
https://www.msm.digital/de/service/hashtaglove/,/de/services/hashtaglove,de,page,drafts.page-msm-service-hashtaglove-de,servicesHeroWithBadge [hero] → contentSection [7430162a76f0de62] → intertitleCTA [3def05aee50ea1dc] → contentSection [b6c991a5f2237cea] → intertitleCTA [72ff417828ba0fd1],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-hashtaglove-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""d3bab37b06b7ea51""}]}"
https://www.msm.digital/de/service/social-media/,/de/services/social-media,de,page,drafts.page-msm-service-social-media-de,servicesHeroWithBadge [hero] → contentSection [9eb3d303d6e62e52] → intertitleCTA [a64c8facbd84248c] → casesGalleryFiltered [cases-1136] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-social-media-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""b47b8a3c0832503d""}]}"
https://www.msm.digital/de/service/pr/,/de/services/pr,de,page,drafts.page-msm-service-pr-de,servicesHeroWithBadge [hero] → contentSection [9abab6c1cbc07914] → casesGalleryFiltered [cases-1148] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-pr-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""296402b40a12cba3""}]}"
https://www.msm.digital/de/service/influencer-marketing/,/de/services/influencer-marketing,de,page,drafts.page-msm-service-influencer-marketing-de,servicesHeroWithBadge [hero] → contentSection [f57a2688a4062359] → intertitleCTA [ce6217f58a0e94a9] → casesGalleryFiltered [cases-1161] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-influencer-marketing-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""efd96d96d8224e11""}]}"
https://www.msm.digital/de/service/pos-marketing/,/de/services/pos-marketing,de,page,drafts.page-msm-service-pos-marketing-de,servicesHeroWithBadge [hero] → contentSection [b402a73609fa3869] → intertitleCTA [5b2129d95c02e3f2] → casesGalleryFiltered [cases-1173] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-pos-marketing-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""9ffa6c9573843237""}]}"
https://www.msm.digital/de/service/review-plattform/,/de/services/review-plattform,de,page,drafts.page-msm-service-review-plattform-de,servicesHeroWithBadge [hero] → contentSection [f14f1bccaa4e7489] → intertitleCTA [48b9d04d45ddfbd5] → casesGalleryFiltered [cases-1186] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-review-plattform-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""dec2969185fcd8c8""}]}"
https://www.msm.digital/de/service/augmented-and-virtual-reality/,/de/services/augmented-and-virtual-reality,de,page,drafts.page-msm-service-augmented-and-virtual-reality-de,servicesHeroWithBadge [hero] → contentSection [cbc513b42077dec9] → casesGalleryFiltered [cases-1199] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-augmented-and-virtual-reality-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""ba7fb38a0ce63701""}]}"
https://www.msm.digital/de/service/couplar/,/de/services/couplar,de,page,drafts.page-msm-service-couplar-de,servicesHeroWithBadge [hero] → contentSection [fc808cae878aa426] → intertitleCTA [ee42e94f93fca387] → casesGalleryFiltered [cases-1210] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-couplar-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""3654f83a64e50fe6""}]}"
https://www.msm.digital/de/service/ar-link/,/de/services/ar-link,de,page,drafts.page-msm-service-ar-link-de,servicesHeroWithBadge [hero] → contentSection [1c2a793f387adde9] → intertitleCTA [4d265a643e124252] → casesGalleryFiltered [cases-1221] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-ar-link-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""fde1e5eee412ed1a""}]}"
https://www.msm.digital/de/service/digital-signage/,/de/services/digital-signage,de,page,drafts.page-msm-service-digital-signage-de,servicesHeroWithBadge [hero] → contentSection [a0ffe644f0f388eb] → casesGalleryFiltered [cases-1232] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-digital-signage-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6c11130d9470144f""}]}"
https://www.msm.digital/de/service/training/,/de/services/training,de,page,drafts.page-msm-service-training-de,servicesHeroWithBadge [hero] → contentSection [1000fa8d1e2f46e4] → intertitleCTA [f3916d2ac570f7da] → contentSection [0480027e96eedbfe] → casesGalleryFiltered [cases-1246] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-training-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""3f1d68c9f8f93bcd""}]}"
https://www.msm.digital/de/service/development/,/de/services/development,de,page,drafts.page-msm-service-development-de,servicesHeroWithBadge [hero] → contentSection [deb014199cb0974c] → intertitleCTA [d418fea183db2d92] → casesGalleryFiltered [cases-1258] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-development-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""d5188da632b002cd""}]}"
https://www.msm.digital/de/service/experiential-marketing/,/de/services/experiential-marketing,de,page,drafts.page-msm-service-experiential-marketing-de,servicesHeroWithBadge [hero] → contentSection [299110d72ef948da] → intertitleCTA [f33e4dc1e42e775e] → casesGalleryFiltered [cases-1270] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-experiential-marketing-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""33db4ef0c919ae34""}]}"
https://www.msm.digital/de/service/strategy/,/de/services/strategy,de,page,drafts.page-msm-service-strategy-de,servicesHeroWithBadge [hero] → contentSection [55a6de6f13f2c967] → casesGalleryFiltered [cases-1281] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-strategy-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""c118d943d9b8a3bc""}]}"
https://www.msm.digital/de/service/content-kreation/,/de/services/content-kreation,de,page,drafts.page-msm-service-content-kreation-de,servicesHeroWithBadge [hero] → contentSection [49fae5af276f82a8] → intertitleCTA [4d57b604867b8e32] → casesGalleryFiltered [cases-1292] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-content-kreation-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""4306b63c9dbe2e5e""}]}"
https://www.msm.digital/de/service/cashback-services/,/de/services/cashback-services,de,page,drafts.page-msm-service-cashback-services-de,servicesHeroWithBadge [hero] → contentSection [15e14ca4347fa590] → intertitleCTA [dc62c932e418d312] → casesGalleryFiltered [cases-1304] → intertitleCTA [a37160c0d9813db0],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-cashback-services-de"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""1ec3d936d4a88fe3""}]}"
https://www.msm.digital/business-units/communications/,/units/communications,en,msmUnit,drafts.msm-unit-communications-en,Unit hero → Introduction → Capabilities → Leadership → Selected case gallery → intertitleCTA [80233bacdffd0ae7],"{""caseStudies"": [{""_type"": ""reference"", ""_ref"": ""case-msm-bandai-namco-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""757eac8f18fde109""}, {""_type"": ""reference"", ""_ref"": ""case-msm-ea-fifa-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""094684b6b931f795""}, {""_type"": ""reference"", ""_ref"": ""case-msm-ea-star-wars-battlefront-influencer-marketing-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""2087b421dccc266d""}, {""_type"": ""reference"", ""_ref"": ""case-msm-ea-sims4-influencer-marketing-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""e59c4fe15e9d01d3""}, {""_type"": ""reference"", ""_ref"": ""case-msm-epic-games-fortnite-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""92c54707e837ac6a""}, {""_type"": ""reference"", ""_ref"": ""case-msm-microsoft-expertzone-social-media-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""ac534174e0d8558a""}, {""_type"": ""reference"", ""_ref"": ""case-msm-oculus-european-product-launch-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""c06e3d736bad851c""}, {""_type"": ""reference"", ""_ref"": ""case-msm-reifen-helm-digital-marketing-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""c8769f01bdd1a60f""}, {""_type"": ""reference"", ""_ref"": ""case-msm-turtle-beach-digital-product-communications-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""e8926861adf16e02""}, {""_type"": ""reference"", ""_ref"": ""case-msm-warner-pr-experiential-events-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""153608367ed4bbf0""}, {""_type"": ""reference"", ""_ref"": ""case-msm-hatch-angrybirdsgo-turboedition-landingpage-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""c9f881f69c5fdee3""}, {""_type"": ""reference"", ""_ref"": ""case-msm-ea-need-for-speed-influencer-campaign-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""ea4aa0bfaeb3e1df""}, {""_type"": ""reference"", ""_ref"": ""case-msm-bigben-consumer-electronics-activation-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""7a539184b9b02eac""}, {""_type"": ""reference"", ""_ref"": ""case-msm-warner-bros-lego-games-brand-communication-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""93fd833ae46ea6fe""}, {""_type"": ""reference"", ""_ref"": ""case-msm-acer-social-media-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""f6dc1e5179d3b2f5""}, {""_type"": ""reference"", ""_ref"": ""case-msm-snakebyte-pebble-gear-social-media-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""010fa98004597879""}, {""_type"": ""reference"", ""_ref"": ""case-msm-can-do-marketing-strategy-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""8535620074bfd48e""}, {""_type"": ""reference"", ""_ref"": ""case-msm-recaro-gaming-social-media-and-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""ec0eeb3cbaa6e8a5""}, {""_type"": ""reference"", ""_ref"": ""case-msm-garmin-esports-cooperation-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""8aeb5f0d36b62c19""}, {""_type"": ""reference"", ""_ref"": ""case-msm-obi-influencer-campaign-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""be65b115897ca471""}, {""_type"": ""reference"", ""_ref"": ""case-msm-riot-games-social-media-activation-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""1dac928ef4e2e5e2""}, {""_type"": ""reference"", ""_ref"": ""case-msm-ubs-global-employer-branding-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""3adf87411ef08468""}, {""_type"": ""reference"", ""_ref"": ""case-msm-edeka-influencer-marketing-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""b905e940b68f4888""}, {""_type"": ""reference"", ""_ref"": ""case-msm-ea-the-sims-tiktok-influencer-marketing-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""26752ef0035f0bbe""}, {""_type"": ""reference"", ""_ref"": ""case-msm-erfal-eq3-influencer-cooperations-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""eb8d6c1de75a7bac""}, {""_type"": ""reference"", ""_ref"": ""case-msm-tiktok-influencer-campaign-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""dc37ce0183e18e5c""}, {""_type"": ""reference"", ""_ref"": ""case-msm-microsoft-xbox-cassette-player-photo-shoot-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""a74ca7f93b97b4d2""}, {""_type"": ""reference"", ""_ref"": ""case-msm-riot-games-valorant-gen-z-advent-calendar-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""11c178753dd5d663""}, {""_type"": ""reference"", ""_ref"": ""case-msm-hermes-arzneimittel-employer-branding-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""caseStudy""}, ""_key"": ""a71953f9bd0e80bb""}], ""leadership"": [{""_type"": ""msmUnitLeader"", ""_key"": ""79afabf71629006e"", ""person"": {""_type"": ""reference"", ""_ref"": ""33322587-929c-4f87-b518-929da6dc465c""}, ""isPrimary"": true, ""position"": ""Dpty. Managing Director"", ""quote"": ""Difficult roads lead to beautiful destinations"", ""phone"": ""tel:+49 451 160 83560""}, {""_type"": ""msmUnitLeader"", ""_key"": ""73ae046d22d9eed5"", ""person"": {""_type"": ""reference"", ""_ref"": ""80527299-04d7-4ad7-a6fa-4058bed693c6""}, ""isPrimary"": false, ""position"": ""Dpty. Managing Director"", ""quote"": ""99 problems but a pitch ain’t one."", ""phone"": ""tel:+49 451 160 83581""}, {""_type"": ""msmUnitLeader"", ""_key"": ""99a0612934a8adba"", ""person"": {""_type"": ""reference"", ""_ref"": ""a5401374-ff0c-4e94-bb7a-089dd12d3077""}, ""isPrimary"": false, ""position"": ""Dpty. Managing Director"", ""quote"": ""Difficult takes a day. Impossible takes a week."", ""phone"": ""tel:+49 451 160 83582""}, {""_type"": ""msmUnitLeader"", ""_key"": ""929155f41d3c625d"", ""person"": {""_type"": ""reference"", ""_ref"": ""030e6a35-ddf8-4137-8fd3-d110275efd9a""}, ""isPrimary"": false, ""position"": ""Dpty. Managing Director"", ""quote"": ""…, but first coffee!"", ""phone"": ""tel:+49 451 160 835003""}]}"
